"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",0,"Z"
"NLD","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",0,"Z"
"NLD","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",0,"Z"
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",392344.504,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",563581.577,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",354885.139,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",390460.63,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",546904.533,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",418265.4,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",2176563.694,
"NLD","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",1880060.13,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",4449.55,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",4572.078,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",4240.526,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",5004.128,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",5802.113,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",6222.603,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",6461.381,
"NZL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",7293.361,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",10798.818,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",11420.666,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",9564.918,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",10848.044,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",10995.047,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",10988.604,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",11358.361,
"NZL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",12236.353,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",,"C"
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",,"C"
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",651.192,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",155.22,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",256.638,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",-509.436,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",529.271,
"NOR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",524.619,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",32898.403,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",27620.458,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",21115.323,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",20981.323,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",21158.587,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",19273.188,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",20134.169,
"NOR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",18802.696,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",1050.764,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",1018.278,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",992.335,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",979.781,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",1220.377,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",1101.152,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",1066.962,
"POL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",1037.942,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",68668.194,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",61908.526,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",60201.892,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",59236.595,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",77743.86,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",72799.027,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",79351.713,
"POL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",82008.035,
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2005",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2006",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2007",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2008",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2009",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2010",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",,"N"
"PRT","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",,"N"
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2005",3312.598,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2006",4945.338,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2007",8613.253,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2008",10248.474,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2009",7485.953,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2010",7049.706,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",6475.389,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",5439.314,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",9263.55,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",9473.622,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",8875.34,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",,"N"
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",9337.971,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",9253.492,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",12145.585,
"PRT","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",13146.398,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",185.479,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",190.572,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",164.181,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",150.412,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",181.152,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",14.527,
"SVK","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",184.924,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",18771.946,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",16620.948,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",15301.688,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",15358.259,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",19091.038,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",15209.774,
"SVK","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",19844.437,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",964.005,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",842.585,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",1027.763,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",1190.05,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",1496.762,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",1531.944,
"ESP","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",1799.596,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",146815.612,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",139052.087,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",122152.422,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",90732.581,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",108853.442,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",106600.641,
"ESP","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",110458.324,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",77.369,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",401.502,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",86.955,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",27.169,
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",,"C"
"SWE","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",,"C"
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",172611.071,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",139418.767,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",137035.352,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",126855.399,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",141303.606,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",130286.282,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",129015.84,
"SWE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",143329.868,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",105987.957,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",122731.012,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",131951.748,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",167016.414,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",171250.058,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",178635.507,
"CHE","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",187349.813,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",811.43,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",1071.9,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",806.26,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",748.02,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",1399.7,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",483.64,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",904.88,
"TUR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",1463.3,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",49360.55,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",61215.53,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",52233.51,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",45957.92,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",61606.789,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",34560.488,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",38097.172,
"TUR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",80008.406,
"GBR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",1264.608,
"GBR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",1454.582,
"GBR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",289556.983,
"GBR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",325931.357,
"GBR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",276431.535,
"GBR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",334729.979,
"GBR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",323151.696,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",3793,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",3881,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",4043,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",4657,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",4519,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",3767,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",4375,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",5396,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",6061,
"USA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",6433,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",761876,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",864437,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",942695,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",1114540,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",1359812,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",1476461,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",1595788,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",1719274,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",1805020,
"USA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",1866756,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2009",718.507,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2010",849.103,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",1034.835,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",1391.564,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",1430.293,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",1824.95,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",2140.971,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",2455.831,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",2585.822,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",2567.264,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",2498.719,
"CHL","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",2887.755,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2009",5613.465,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2010",7387.032,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",7073.753,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",7699.837,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",10002.476,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",15214.012,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",15195.583,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",15570.793,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",16430.6,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",13924.949,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",13546.596,
"CHL","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",13432.905,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2005",66.206,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2006",93.097,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2007",99.838,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2008",132.871,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2009",124.978,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2010",226.546,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",315.75,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",506.108,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",607.682,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",402.725,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",381.452,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",367.165,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",427.351,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",517.912,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",579.852,
"EST","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",635.732,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2005",1672.863,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2006",2209.782,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2007",2425.466,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2008",2195.765,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2009",2340.248,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2010",2301.454,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",2742.207,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",2884.004,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",2850.665,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",2545.848,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",2599.943,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",2662.068,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",3149.759,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",3195.598,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",3437.912,
"EST","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",3897.028,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",133.598,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",182.927,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",216.896,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",217.539,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",0,"Z"
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",260,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",308,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",286,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",299,
"ISR","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",316,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",19694.798,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",23583.494,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",29151.639,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",29564.831,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",30233,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",30944,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",32753,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",37169,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",38743,
"ISR","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",48509,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2005",76.681,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2006",113.262,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2007",191.373,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2008",235.197,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2009",285.261,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2010",287.28,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",340.674,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",389.182,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",413.736,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",630.118,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",667.392,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",597.66,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",736.388,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",661.782,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",729.05,
"LVA","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",851.638,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2005",578.053,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2006",679.572,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2007",1024.581,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2008",1167.636,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2009",1321.135,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2010",1358.899,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",1441.71,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",1583.113,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",1933.526,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",1836.933,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",1667.937,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2016",1690.735,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2017",1978.892,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2018",2039.157,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2019",2111.885,
"LVA","FDISTOCK_IN_IND","MFG","MLN_USD","A","2020",2388.023,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2004",52.468,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2005",57.758,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2006",66.285,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2007",110.025,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2008",124.209,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2009",131.408,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2010",131.04,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2011",134.806,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2012",160.026,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2013",202.703,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2014",200.193,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2015",201.241,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2016",264.393,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2017",368.146,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2018",339.066,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2019",404.662,
"LTU","FDISTOCK_IN_IND","AGRFORTFISH","MLN_USD","A","2020",456.473,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2004",2118.556,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2005",3186.854,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2006",4323.608,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2007",5308.464,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2008",2867.471,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2009",3370.393,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2010",3584.407,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2011",3971.788,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2012",4443.681,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2013",4569.356,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2014",3355.214,
"LTU","FDISTOCK_IN_IND","MFG","MLN_USD","A","2015",3123.048,
